id,code
1980,"public boolean removeNode(int nodeId)
		throws pamvotis.exceptions.ElementDoesNotExistException {
	int position = -1;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == nodeId) {
			position = i;
			break;
		}
	}
	if (position > -1) {
		nodesList.removeElementAt(position);
		nmbrOfNodes--;
		return true;
	} else {
		throw new pamvotis.exceptions.ElementDoesNotExistException(""Node ""
				+ nodeId + "" does not exist."");
	}
}"
1981,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; false; i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}"
1982,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs / (aifs3 * slot);
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}"
1983,"public boolean removeNode(int nodeId)
		throws pamvotis.exceptions.ElementDoesNotExistException {
	int position = -1;
	for (int i = 0; i <= nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == nodeId) {
			position = i;
			break;
		}
	}
	if (position != -1) {
		nodesList.removeElementAt(position);
		nmbrOfNodes--;
		return true;
	} else {
		throw new pamvotis.exceptions.ElementDoesNotExistException(""Node ""
				+ nodeId + "" does not exist."");
	}
}"
1984,"public boolean removeNode(int nodeId)
		throws pamvotis.exceptions.ElementDoesNotExistException {
	int position = -1;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == nodeId) {
			position = i;
			break;
		}
	}
	if (position != -1) {
		;
		nmbrOfNodes--;
		return true;
	} else {
		throw new pamvotis.exceptions.ElementDoesNotExistException(""Node ""
				+ nodeId + "" does not exist."");
	}
}"
1985,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 % slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}"
1986,"public boolean removeNode(int nodeId)
		throws pamvotis.exceptions.ElementDoesNotExistException {
	int position = -1;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == nodeId) {
			position = i;
			break;
		}
	}
	if (position != -1) {
		nodesList.removeElementAt(position);
		nmbrOfNodes--;
		return false;
	} else {
		throw new pamvotis.exceptions.ElementDoesNotExistException(""Node ""
				+ nodeId + "" does not exist."");
	}
}"
1987,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 % slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}"
1988,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i <= nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}"
1989,"public boolean removeNode(int nodeId)
		throws pamvotis.exceptions.ElementDoesNotExistException {
	int position = -1;
	for (int i = -1; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == nodeId) {
			position = i;
			break;
		}
	}
	if (position != -1) {
		nodesList.removeElementAt(position);
		nmbrOfNodes--;
		return true;
	} else {
		throw new pamvotis.exceptions.ElementDoesNotExistException(""Node ""
				+ nodeId + "" does not exist."");
	}
}"
1990,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		;
		nmbrOfNodes++;
	}
}"
1991,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (false) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}"
1992,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 0 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}"
1993,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs % (aifs3 * slot);
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}"
1994,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 / slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}"
1995,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs - aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}"
1996,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = false;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}"
1997,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		;
	}
}"
1998,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + -2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}"
1999,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i != nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}"
